# --------------------------
# TS:0123456789
# Side:A Sector:3 Area:Barrel
# --------------------------
ToA,coarse_time,fine_time,Local_Tube_Number,Tube_Number,Tube_Layer,ChamberId,Chamber_iEta,Station_Type,tube_z,tube_rho,drift_time,event,muonFixedId,csm,mezz,channel,t0,TOF
115969,3624,1,17,73,1,3,2,1,2360,6939,234.3310546875,117,38812816,3,4,9,542.5,24.45016860961914
115983,3624,15,36,132,6,1,4,0,4516,5101,21.99310302734375,30,6307619,1,11,17,542.5,22.72565269470215
115983,3624,15,1,133,6,1,5,0,4565,5101,21.88494873046875,30,6831872,0,1,13,542.5,22.83382797241211
115987,3624,19,4,166,5,1,6,0,5590,5075,22.6590576171875,30,7356035,1,1,10,542.5,25.184680938720703
115987,3624,19,67,339,2,5,5,2,10387,9326,1.2784423828125,30,73940290,4,16,5,542.5,46.56528854370117
115989,3624,21,65,337,0,5,5,2,10327,9274,3.10595703125,30,73940032,4,16,17,542.5,46.300262451171875
116015,3625,15,1,133,5,1,5,0,4580,5075,46.91595458984375,30,6831744,0,1,7,542.5,22.802778244018555
116016,3625,16,16,46,4,1,2,0,1715,5048,277.7127685546875,117,5258767,1,5,4,542.5,17.787256240844727
116017,3625,17,14,262,3,3,6,1,8095,7312,34.89227294921875,30,40910349,3,3,16,542.5,36.38896942138672
116024,3625,24,21,77,4,3,2,1,2480,7338,275.9105224609375,117,38813332,3,5,14,542.5,25.8394775390625
116031,3625,31,6,168,7,1,6,0,5650,5127,56.76904296875,30,7356293,1,1,23,542.5,25.449676513671875
116032,3626,0,3,135,1,1,5,0,4625,4796,60.7730712890625,30,6831234,0,0,6,542.5,22.226959228515625
116041,3626,9,1,249,2,3,6,1,7705,6965,55.38470458984375,30,40910080,3,0,1,542.5,34.64652633666992
116042,3626,10,16,264,5,3,6,1,8155,7364,54.15850830078125,30,40910607,3,3,2,542.5,36.65398025512695
116051,3626,19,5,137,5,1,5,0,4700,5075,74.77056884765625,30,6831748,0,1,9,542.5,23.073184967041016
116051,3626,19,25,157,1,1,5,0,5285,4796,74.03399658203125,30,6831256,0,8,10,542.5,23.809730529785156
116079,3627,15,8,352,4,5,6,2,10810,9699,71.2723388671875,30,74464903,5,1,10,542.5,48.44639587402344
116088,3627,24,13,43,2,1,2,0,1640,4822,334.75726318359375,117,5258508,1,4,16,542.5,16.99275016784668
116100,3628,4,2,134,0,1,5,0,4610,4770,113.9952392578125,30,6831105,0,0,2,542.5,22.129741668701172
116100,3628,4,27,159,3,1,5,0,5345,4848,112.05029296875,30,6831514,0,8,18,542.5,24.074726104736328
116101,3628,5,4,136,3,1,5,0,4655,4848,114.48480224609375,30,6831491,0,0,23,542.5,22.42146873474121
116113,3628,17,25,157,2,1,5,0,5300,4822,122.3760986328125,30,6831384,0,8,16,542.5,23.905153274536133
116132,3629,4,4,136,5,1,5,0,4670,5075,138.1197509765625,30,6831747,0,1,10,542.5,23.005226135253906
116136,3629,8,29,101,0,5,2,2,3185,9274,356.539306640625,117,72367132,5,6,22,542.5,32.71072006225586
116151,3629,23,33,105,3,5,2,2,3306,9673,366.868896484375,117,72367648,5,9,17,542.5,34.09987258911133
116166,3630,6,8,352,3,5,6,2,10795,9673,139.3363037109375,30,74464775,5,1,18,542.5,48.35117721557617
116177,3630,17,10,354,5,5,6,2,10855,9725,147.6650390625,30,74465033,5,3,3,542.5,48.616207122802734
116193,3631,1,3,135,4,1,5,0,4625,5048,185.94158935546875,30,6831618,0,1,2,542.5,22.839679718017578
116198,3631,6,23,155,0,1,5,0,5240,4770,189.04736328125,30,6831126,0,6,1,542.5,23.640165328979492
116214,3631,22,3,135,2,1,5,0,4640,4822,202.86328125,30,6831362,0,0,12,542.5,22.324199676513672
116218,3631,26,14,262,4,3,6,1,8110,7338,191.82818603515625,30,40910477,3,3,8,542.5,36.48431396484375
116219,3631,27,6,138,6,1,5,0,4715,5101,205.9228515625,30,6831877,0,1,17,542.5,23.170888900756836
116228,3632,4,5,167,6,1,6,0,5605,5101,210.84490966796875,30,7356164,1,1,15,542.5,25.280109405517578
116241,3632,17,35,131,0,1,4,0,4501,4770,224.4022216796875,30,6306850,1,10,1,542.5,21.879013061523438
116248,3632,24,36,132,5,1,4,0,4531,5075,229.055908203125,30,6307491,1,11,11,542.5,22.6940975189209
116274,3633,18,36,132,0,1,4,0,4531,4770,250.1146240234375,30,6306851,1,10,3,542.5,21.947885513305664
116281,3633,25,13,43,3,1,2,0,1625,4848,485.4722900390625,117,5258636,1,4,22,542.5,17.058929443359375
116284,3633,28,6,138,4,1,5,0,4715,5048,256.83123779296875,30,6831621,0,1,5,542.5,23.043764114379883
116304,3634,16,28,100,1,5,2,2,3170,9300,487.723388671875,117,72367259,5,6,15,542.5,32.77659225463867
116339,3635,19,40,248,0,3,5,1,7656,6913,288.4339599609375,30,40385575,2,8,16,542.5,34.409820556640625
116340,3635,20,3,165,4,1,6,0,5545,5048,298.60986328125,30,7355906,1,1,2,542.5,25.01512336730957
116350,3635,30,66,338,1,5,5,2,10372,9300,284.96746826171875,30,73940161,4,16,11,542.5,46.47005844116211
116386,3637,2,15,45,5,1,2,0,1700,5075,566.7090454101562,117,5258894,1,5,8,542.5,17.853450775146484
116398,3637,14,39,247,0,3,5,1,7626,6913,334.60198974609375,30,40385574,2,8,18,542.5,34.33552551269531
116403,3637,19,65,337,1,5,5,2,10342,9300,326.4482421875,30,73940160,4,16,9,542.5,46.39551544189453
116403,3637,19,4,166,4,1,6,0,5575,5048,347.75445556640625,30,7355907,1,1,4,542.5,25.089292526245117
116419,3638,3,3,135,5,1,5,0,4640,5075,362.40625,30,6831746,0,1,8,542.5,22.937503814697266
116423,3638,7,22,78,3,3,2,1,2495,7312,587.6953125,117,38813205,3,5,16,542.5,25.773433685302734
116440,3638,24,9,153,0,5,3,2,4765,9274,16.9691162109375,112,72891400,4,2,17,542.5,34.780906677246094
116440,3638,24,5,5,0,5,1,2,285,9274,20.79913330078125,112,71842820,4,0,22,542.5,30.950876235961914
116444,3638,28,29,59,3,1,2,0,2105,4848,37.240966796875,112,5258652,1,8,21,542.5,17.63401985168457
116464,3639,16,9,153,1,5,3,2,4780,9300,35.6190185546875,112,72891528,4,2,9,542.5,34.88097381591797
116485,3640,5,18,74,2,3,2,1,2375,6965,637.3577880859375,117,38812945,3,4,3,542.5,24.54844856262207
116488,3640,8,10,154,2,5,3,2,4795,9326,54.26898193359375,112,72891657,4,2,3,542.5,34.981040954589844
116507,3640,27,19,131,3,3,3,1,4105,7312,26.1202392578125,62,39337490,2,5,21,542.5,27.97350311279297
116509,3640,29,17,73,2,3,2,1,2345,6965,656.1399536132812,117,38812944,3,4,1,542.5,24.516292572021484
116509,3640,29,17,161,5,5,3,2,5005,9725,69.17071533203125,112,72892176,4,5,1,542.5,36.485530853271484
116511,3640,31,7,139,6,1,5,0,4745,5101,433.979736328125,30,6831878,0,3,13,542.5,23.239009857177734
116530,3641,18,19,131,4,3,3,1,4120,7338,43.98883056640625,62,39337618,2,5,13,542.5,28.073680877685547
116533,3641,21,16,160,4,5,3,2,4990,9699,88.02081298828125,112,72892047,4,3,10,542.5,36.38546371459961
116536,3641,24,30,174,5,5,3,2,5396,9725,39.650390625,62,72892189,4,7,0,542.5,37.09962844848633
116540,3641,28,29,59,2,1,2,0,2120,4822,112.3004150390625,112,5258524,1,8,13,542.5,17.57457733154297
116542,3641,30,7,139,5,1,5,0,4760,5075,458.22772216796875,30,6831750,0,3,7,542.5,23.209800720214844
116551,3642,7,20,132,5,3,3,1,4135,7364,60.29486083984375,62,39337747,2,5,7,542.5,28.173860549926758
116557,3642,13,16,160,3,5,3,2,4975,9673,106.870849609375,112,72891919,4,3,18,542.5,36.28539276123047
116558,3642,14,6,168,6,1,6,0,5635,5101,468.58319091796875,30,7356165,1,1,17,542.5,25.354293823242188
116561,3642,17,6,118,3,3,3,1,3715,7312,118.92181396484375,112,39337477,2,1,16,542.5,27.35946273803711
116564,3642,20,3,69,3,1,3,0,2425,4848,130.54058837890625,112,5782914,0,0,18,542.5,18.084400177001953
116576,3643,0,12,78,0,1,3,0,2710,4770,89.69708251953125,62,5782539,0,2,3,542.5,18.30292320251465
116584,3643,8,23,167,2,5,3,2,5185,9326,78.654541015625,62,72891670,4,4,2,542.5,35.595436096191406
116588,3643,12,13,79,1,1,3,0,2725,4796,98.971923828125,62,5782668,0,4,10,542.5,18.403106689453125
116590,3643,14,15,263,4,3,6,1,8140,7338,482.37884521484375,30,40910478,3,3,12,542.5,36.55866622924805
116595,3643,19,1,133,4,1,5,0,4565,5048,500.138916015625,30,6831616,0,1,1,542.5,22.704814910888672
116604,3643,28,22,166,1,5,3,2,5170,9300,94.3797607421875,62,72891541,4,4,12,542.5,35.495262145996094
116605,3643,29,13,79,2,1,3,0,2740,4822,112.1529541015625,62,5782796,0,4,16,542.5,18.5032901763916
116608,3644,0,3,3,0,5,1,2,225,9274,152.05462646484375,112,71842818,4,0,21,542.5,30.94536781311035
116614,3644,6,24,156,0,1,5,0,5270,4770,513.97314453125,30,6831127,0,6,3,542.5,23.71434783935547
116615,3644,7,6,118,4,3,3,1,3730,7338,161.00921630859375,112,39337605,2,1,8,542.5,27.459505081176758
116624,3644,16,1,133,3,1,5,0,4565,4848,523.28564453125,30,6831488,0,0,22,542.5,22.214378356933594
116631,3644,23,14,80,3,1,3,0,2755,4848,132.36529541015625,62,5782925,0,4,20,542.5,18.60347557067871
116631,3644,23,22,166,0,5,3,2,5155,9274,115.57366943359375,62,72891413,4,4,20,542.5,35.39508819580078
116637,3644,29,36,132,7,1,4,0,4531,5127,532.8323974609375,30,6307747,1,11,23,542.5,22.823829650878906
116646,3645,6,1,133,2,1,5,0,4580,4822,540.5017700195312,30,6831360,0,0,16,542.5,22.185749053955078
116647,3645,7,2,68,2,1,3,0,2410,4822,195.484375,112,5782785,0,0,14,542.5,17.984394073486328
116650,3645,10,56,112,2,3,2,1,3516,6965,189.7845458984375,112,38812983,3,12,0,542.5,26.02797508239746
116652,3645,12,1,133,1,1,5,0,4565,4796,545.28662109375,30,6831232,0,0,10,542.5,22.08835220336914
116669,3645,29,7,119,5,3,3,1,3745,7364,203.0966796875,112,39337734,2,1,4,542.5,27.55954933166504
116672,3646,0,7,139,4,1,5,0,4745,5048,559.8877563476562,30,6831622,0,3,1,542.5,23.112258911132812
116695,3646,23,29,59,1,1,2,0,2105,4796,233.4937744140625,112,5258396,1,8,7,542.5,17.474992752075195
116704,3647,0,9,353,5,5,6,2,10825,9725,559.4583740234375,30,74465032,5,3,1,542.5,48.54163360595703
116705,3647,1,3,3,1,5,1,2,240,9300,227.74786376953125,112,71842946,4,0,13,542.5,31.033357620239258
116706,3647,2,12,124,0,3,3,1,3895,6913,183.093017578125,62,39336971,2,2,23,542.5,26.469507217407227
116722,3647,18,7,351,3,5,6,2,10765,9673,573.785888671875,30,74464774,5,1,20,542.5,48.276611328125
116723,3647,19,55,111,1,3,2,1,3501,6939,246.915771484375,112,38812854,3,12,10,542.5,25.927947998046875
116726,3647,22,29,173,4,5,3,2,5380,9699,188.18804931640625,62,72892060,4,7,14,542.5,36.99945831298828
116729,3647,25,4,4,1,5,1,2,270,9300,246.4951171875,112,71842947,4,0,15,542.5,31.036104202270508
116732,3647,28,5,137,6,1,5,0,4685,5101,606.77197265625,30,6831876,0,1,15,542.5,23.10300064086914
116746,3648,10,12,124,1,3,3,1,3910,6939,214.2427978515625,62,39337099,2,2,15,542.5,26.569686889648438
116751,3648,15,2,68,1,1,3,0,2395,4796,276.8343505859375,112,5782657,0,0,8,542.5,17.884389877319336
116774,3649,6,29,173,3,5,3,2,5365,9673,225.7882080078125,62,72891932,4,7,22,542.5,36.899288177490234
116776,3649,8,2,134,6,1,5,0,4595,5101,641.3492431640625,30,6831873,0,1,12,542.5,22.900760650634766
116781,3649,13,7,73,4,1,3,0,2545,5048,299.29571533203125,112,5783046,0,3,1,542.5,18.86052703857422
116798,3649,30,13,125,2,3,3,1,3925,6965,254.76763916015625,62,39337228,2,2,6,542.5,26.66986846923828
116800,3650,0,55,111,0,3,2,1,3486,6913,307.17205810546875,112,38812726,3,12,18,542.5,25.82792091369629
116802,3650,2,6,118,5,3,3,1,3715,7364,307.0482177734375,112,39337733,2,1,0,542.5,27.514280319213867
116819,3650,19,26,158,2,1,5,0,5330,4822,673.8643798828125,30,6831385,0,8,14,542.5,23.979351043701172
116852,3651,20,2,2,0,5,1,2,195,9274,342.681884765625,112,71842817,4,0,19,542.5,30.943098068237305
116877,3652,13,1,67,0,1,3,0,2380,4770,375.37188720703125,112,5782528,0,0,4,542.5,17.78438949584961
116914,3653,18,28,58,0,1,2,0,2090,4770,404.68707275390625,112,5258267,1,8,5,542.5,17.375415802001953
116929,3654,1,7,73,7,1,3,0,2560,5127,414.66558837890625,112,5783430,0,3,19,542.5,19.11564064025879
116982,3655,22,7,73,5,1,3,0,2560,5075,456.2269287109375,112,5783174,0,3,7,542.5,18.960552215576172
116986,3655,26,18,84,7,1,3,0,2890,5127,408.67974853515625,62,5783441,0,5,23,542.5,19.63275718688965
117030,3657,6,18,84,6,1,3,0,2875,5101,443.1549072265625,62,5783313,0,5,17,542.5,19.532577514648438
117071,3658,15,7,73,6,1,3,0,2545,5101,525.703125,112,5783302,0,3,13,542.5,19.01563835144043
117086,3658,30,17,83,5,1,3,0,2860,5075,487.005126953125,62,5783184,0,5,9,542.5,19.432395935058594
117121,3660,1,17,83,4,1,3,0,2845,5048,514.4490356445312,62,5783056,0,5,3,542.5,19.332216262817383
117147,3660,27,8,74,6,1,3,0,2575,5101,585.0331420898438,112,5783303,0,3,12,542.5,19.060579299926758
117207,3662,23,18,84,4,1,3,0,2875,5048,581.587158203125,62,5783057,0,5,5,542.5,19.381601333618164
117249,3664,1,18,84,5,1,3,0,2890,5075,614.2994384765625,62,5783185,0,5,11,542.5,19.481786727905273
117304,3665,24,19,85,6,1,3,0,2905,5101,657.1680297851562,62,5783314,0,7,13,542.5,19.58197021484375
117612,3675,12,36,66,0,1,2,0,2331,4770,74.66265869140625,68,5258275,1,10,3,542.5,17.712360382080078
117636,3676,4,2,114,5,3,3,1,3595,7364,83.78887939453125,68,39337729,2,1,3,542.5,27.33612632751465
117664,3677,0,1,145,2,5,3,2,4525,9326,98.42193603515625,68,72891648,4,0,1,542.5,34.578041076660156
117694,3677,30,7,151,5,5,3,2,4705,9725,120.3994140625,68,72892166,4,1,4,542.5,36.038063049316406
117727,3678,31,1,113,4,3,3,1,3580,7338,154.9825439453125,68,39337600,2,1,9,542.5,27.236183166503906
117781,3680,21,1,67,3,1,3,0,2365,4848,206.41058349609375,68,5782912,0,0,22,542.5,17.995664596557617
117853,3682,29,1,113,3,3,3,1,3565,7312,253.52001953125,68,39337472,2,1,17,542.5,27.136240005493164
117916,3684,28,5,71,7,1,3,0,2500,5127,310.8480224609375,68,5783428,0,1,21,542.5,19.026968002319336
117922,3685,2,23,135,2,3,3,1,4225,6965,7.38671875,129,39337238,2,4,2,542.5,27.175758361816406
117926,3685,6,22,134,1,3,3,1,4210,6939,10.61187744140625,129,39337109,2,4,12,542.5,27.075597763061523
117931,3685,11,22,134,0,3,3,1,4195,6913,14.6182861328125,129,39336981,2,4,20,542.5,26.975435256958008
117938,3685,18,52,108,2,3,2,1,3396,6965,321.212646484375,68,38812979,3,12,7,542.5,25.849830627441406
117942,3685,22,31,143,5,3,3,1,4466,7364,21.45794677734375,129,39337758,2,7,4,542.5,28.729541778564453
117962,3686,10,30,142,4,3,3,1,4451,7338,37.18310546875,129,39337629,2,7,8,542.5,28.629379272460938
117964,3686,12,30,142,3,3,3,1,4436,7312,38.84576416015625,129,39337501,2,7,16,542.5,28.529216766357422
118006,3687,22,7,151,3,5,3,2,4705,9673,364.3055419921875,68,72891910,4,1,20,542.5,35.88193893432617
118015,3687,31,24,90,5,1,3,0,3070,5075,87.43255615234375,129,5783191,0,7,11,542.5,19.786190032958984
118020,3688,4,5,71,4,1,3,0,2485,5048,392.35382080078125,68,5783044,0,1,3,542.5,18.771183013916016
118088,3690,8,18,84,0,1,3,0,2890,4770,145.642822265625,129,5782545,0,4,3,542.5,18.607192993164062
118100,3690,20,5,71,6,1,3,0,2485,5101,454.697998046875,68,5783300,0,1,15,542.5,18.92702865600586
118101,3690,21,44,188,3,5,3,2,5816,9673,136.75506591796875,129,72891947,4,11,23,542.5,37.65119552612305
118104,3690,24,44,188,4,5,3,2,5831,9699,138.9986572265625,129,72892075,4,11,15,542.5,37.751365661621094
118116,3691,4,45,189,5,5,3,2,5846,9725,148.2734375,129,72892204,4,11,6,542.5,37.85153579711914
118128,3691,16,19,85,1,1,3,0,2905,4796,176.79266357421875,129,5782674,0,6,10,542.5,18.70735740661621
118141,3691,29,51,107,1,3,2,1,3381,6939,479.9063720703125,68,38812850,3,12,13,542.5,25.749889373779297
118151,3692,7,52,108,0,3,2,1,3396,6913,487.7747802734375,68,38812723,3,12,23,542.5,25.693973541259766
118181,3693,5,19,85,2,1,3,0,2920,4822,218.0987548828125,129,5782802,0,6,16,542.5,18.80752182006836
118194,3693,18,1,133,1,1,5,0,4565,4796,24.97412109375,92,6831232,0,0,10,542.5,22.08835220336914
118195,3693,19,4,212,2,3,5,1,6575,6965,15.8929443359375,92,40385795,2,0,7,542.5,31.950828552246094
118216,3694,8,5,71,5,1,3,0,2500,5075,545.3788452148438,68,5783172,0,1,9,542.5,18.871150970458984
118217,3694,9,9,141,4,1,5,0,4805,5048,41.78131103515625,92,6831624,0,3,2,542.5,23.249942779541016
118219,3694,11,20,86,3,1,3,0,2935,4848,247.68603515625,129,5782931,0,6,20,542.5,18.907686233520508
118233,3694,25,16,224,5,3,5,1,6935,7364,43.78717041015625,92,40386319,2,3,2,542.5,33.744083404541016
118252,3695,12,22,294,4,5,5,2,9050,9699,48.12310791015625,92,73940629,4,5,8,542.5,44.251895904541016
118257,3695,17,7,151,4,5,3,2,4720,9699,560.2993774414062,68,72892038,4,1,12,542.5,35.98187255859375
118260,3695,20,10,282,1,5,5,2,8690,9300,56.16650390625,92,73940105,4,2,11,542.5,42.45847702026367
118266,3695,26,11,143,7,1,5,0,4880,5127,79.70135498046875,92,6832010,0,3,21,542.5,23.611162185668945
118266,3695,26,10,282,0,5,5,2,8675,9274,60.95159912109375,92,73939977,4,2,19,542.5,42.36088562011719
118282,3696,10,22,294,3,5,5,2,9035,9673,71.658203125,92,73940501,4,5,16,542.5,44.154293060302734
118283,3696,11,15,223,4,3,5,1,6920,7338,82.9471435546875,92,40386190,2,3,12,542.5,33.64658737182617
118284,3696,12,9,141,5,1,5,0,4820,5075,94.02764892578125,92,6831752,0,3,8,542.5,23.34733772277832
118295,3696,23,4,70,5,1,3,0,2470,5075,607.1416625976562,68,5783171,0,1,10,542.5,18.827091217041016
118325,3697,21,6,150,4,5,3,2,4690,9699,613.4680786132812,68,72892037,4,1,8,542.5,35.93814468383789
118367,3698,31,24,90,4,1,3,0,3055,5048,362.53271484375,129,5783063,0,7,5,542.5,19.686025619506836
118369,3699,1,3,135,3,1,5,0,4625,4848,161.4290771484375,92,6831490,0,0,18,542.5,22.352203369140625
118379,3699,11,51,107,0,3,2,1,3366,6913,665.9437866210938,68,38812722,3,12,21,542.5,25.64995002746582
118409,3700,9,3,211,1,3,5,1,6560,6939,183.17791748046875,92,40385666,2,0,13,542.5,31.853357315063477
118433,3701,1,1,133,2,1,5,0,4580,4822,211.59552001953125,92,6831360,0,0,16,542.5,22.185749053955078
118461,3701,29,36,132,0,1,4,0,4531,4770,233.7083740234375,92,6306851,1,10,3,542.5,21.947885513305664
118461,3701,29,2,210,0,3,5,1,6515,6913,223.9691162109375,92,40385537,2,0,19,542.5,31.687108993530273
118499,3703,3,25,91,6,1,3,0,3085,5101,465.4573974609375,129,5783320,0,9,13,542.5,19.886354446411133
118501,3703,5,23,295,5,5,5,2,9065,9725,242.5567626953125,92,73940758,4,5,4,542.5,44.34951400756836
118508,3703,12,23,89,5,1,3,0,3040,5075,472.6405029296875,129,5783190,0,7,9,542.5,19.73451042175293
118509,3703,13,36,180,1,5,3,2,5591,9300,456.95867919921875,129,72891555,4,8,15,542.5,36.197574615478516
118522,3703,26,36,180,0,5,3,2,5576,9274,467.215087890625,129,72891427,4,8,23,542.5,36.09740447998047
118544,3704,16,11,283,2,5,5,2,8705,9326,277.94390869140625,92,73940234,4,2,5,542.5,42.55607604980469
118552,3704,24,37,181,2,5,3,2,5606,9326,490.4522705078125,129,72891684,4,8,6,542.5,36.29774475097656
118567,3705,7,26,92,7,1,3,0,3130,5127,518.43017578125,129,5783449,0,9,18,542.5,20.038551330566406
118586,3705,26,25,91,7,1,3,0,3100,5127,533.3259887695312,129,5783448,0,9,19,542.5,19.98651885986328
118617,3706,25,15,223,3,3,5,1,6905,7312,343.982177734375,92,40386062,2,3,20,542.5,33.549102783203125
118627,3707,3,11,143,6,1,5,0,4865,5101,361.8299560546875,92,6831882,0,3,15,542.5,23.513792037963867
118635,3707,11,26,92,6,1,3,0,3115,5101,571.6553344726562,129,5783321,0,9,12,542.5,19.93839454650879
118665,3708,9,38,182,2,5,3,2,5636,9326,578.6817626953125,129,72891685,4,8,4,542.5,36.349464416503906
118682,3708,26,37,181,1,5,3,2,5621,9300,592.063232421875,129,72891556,4,8,14,542.5,36.249298095703125
118688,3709,0,10,142,6,1,5,0,4835,5101,409.55523681640625,92,6831881,0,3,16,542.5,23.44475746154785
118700,3709,12,25,91,4,1,3,0,3085,5048,622.6369018554688,129,5783064,0,9,1,542.5,19.73808479309082
118708,3709,20,37,181,0,5,3,2,5606,9274,612.4758911132812,129,72891428,4,8,22,542.5,36.149131774902344
118728,3710,8,25,91,5,1,3,0,3100,5075,644.4117431640625,129,5783192,0,9,7,542.5,19.838239669799805
118731,3710,11,14,222,3,3,5,1,6875,7312,433.11334228515625,92,40386061,2,3,16,542.5,33.48039627075195
118849,3714,1,26,158,1,1,5,0,5315,4796,9.897216796875,41,6831257,0,8,8,542.5,23.884016036987305
118873,3714,25,16,264,4,3,6,1,8170,7338,15.89813232421875,41,40910479,3,3,10,542.5,36.633140563964844
118873,3714,25,1,249,1,3,6,1,7720,6939,17.9056396484375,41,40909952,3,0,9,542.5,34.62563705444336
118884,3715,4,7,169,7,1,6,0,5680,5127,35.60101318359375,41,7356294,1,3,19,542.5,25.52396011352539
118887,3715,7,28,160,3,1,5,0,5375,4848,39.3197021484375,41,6831515,0,8,23,542.5,24.149028778076172
118889,3715,9,12,284,2,5,5,2,8735,9326,547.40673828125,92,73940235,4,2,7,542.5,42.6245002746582
118922,3716,10,2,134,2,1,5,0,4610,4822,593.5576171875,92,6831361,0,0,14,542.5,22.254858016967773
118926,3716,14,5,167,5,1,6,0,5620,5075,68.67852783203125,41,7356036,1,1,9,542.5,25.258949279785156
118949,3717,5,67,339,1,5,5,2,10402,9300,65.361572265625,41,73940162,4,16,13,542.5,46.54469680786133
118952,3717,8,24,296,5,5,5,2,9095,9725,594.8320922851562,92,73940759,4,5,2,542.5,44.41788864135742
118962,3717,18,10,354,4,5,6,2,10870,9699,73.466796875,41,74464905,5,3,11,542.5,48.59571838378906
118964,3717,20,3,211,0,3,5,1,6545,6913,616.8690795898438,92,40385538,2,0,21,542.5,31.755903244018555
119006,3718,30,5,167,4,1,6,0,5605,5048,131.27386474609375,41,7355908,1,1,3,542.5,25.16364097595215
119037,3719,29,11,355,5,5,6,2,10885,9725,131.96539306640625,41,74465034,5,3,5,542.5,48.69087219238281
119046,3720,6,67,339,0,5,5,2,10387,9274,141.23797607421875,41,73940034,4,16,21,542.5,46.44953536987305
119051,3720,11,9,353,3,5,6,2,10825,9673,143.16790771484375,41,74464776,5,3,17,542.5,48.42583465576172
119055,3720,15,69,341,2,5,5,2,10447,9326,148.004150390625,41,73940292,4,16,6,542.5,46.71457290649414
119069,3720,29,7,169,6,1,6,0,5665,5101,180.22760009765625,41,7356166,1,3,13,542.5,25.42865753173828
119151,3723,15,26,158,2,1,5,0,5330,4822,245.7393798828125,41,6831385,0,8,14,542.5,23.979351043701172
119153,3723,17,16,264,3,3,6,1,8155,7312,234.74334716796875,41,40910351,3,3,18,542.5,36.537906646728516
119199,3724,31,18,266,5,3,6,1,8215,7364,270.41583251953125,41,40910609,3,5,3,542.5,36.80293655395508
119203,3725,3,1,249,0,3,6,1,7705,6913,275.8133544921875,41,40909824,3,0,17,542.5,34.5303955078125
119227,3725,27,2,250,2,3,6,1,7735,6965,294.37286376953125,41,40910081,3,0,3,542.5,34.720909118652344
